link_id,code,label,mathadata_id,mathadata_title,resource_slug,date_paris,hour_paris,hour_start,hour_end,visits,unique_visits,clicks,scans,extracted_at
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-27,12:00,2026-05-27T12:00:00+02:00,2026-05-27T13:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-05-27,20:00,2026-05-27T20:00:00+02:00,2026-05-27T21:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-02,19:00,2026-06-02T19:00:00+02:00,2026-06-02T20:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-03,06:00,2026-06-03T06:00:00+02:00,2026-06-03T07:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-03,07:00,2026-06-03T07:00:00+02:00,2026-06-03T08:00:00+02:00,11,1,11,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-04,07:00,2026-06-04T07:00:00+02:00,2026-06-04T08:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-04,08:00,2026-06-04T08:00:00+02:00,2026-06-04T09:00:00+02:00,11,1,11,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-04,09:00,2026-06-04T09:00:00+02:00,2026-06-04T10:00:00+02:00,3,1,3,0,2026-06-25T22:43:59+02:00
cb7d460c-0f1b-49bd-b2a2-8e3403b14a8b,kaAxEq,basthon:geometry2ndeequationdroite-mnist,3515488,MathAData - Équation réduite de droite pour la classification d'images de chiffres - 2nde,geometry2ndeequationdroite-mnist,2026-06-04,15:00,2026-06-04T15:00:00+02:00,2026-06-04T16:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-01-01,10:00,2026-01-01T10:00:00+01:00,2026-01-01T11:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-01-12,08:00,2026-01-12T08:00:00+01:00,2026-01-12T09:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-01-13,08:00,2026-01-13T08:00:00+01:00,2026-01-13T09:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-01-16,13:00,2026-01-16T13:00:00+01:00,2026-01-16T14:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-02-04,21:00,2026-02-04T21:00:00+01:00,2026-02-04T22:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-02-08,14:00,2026-02-08T14:00:00+01:00,2026-02-08T15:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-03-05,10:00,2026-03-05T10:00:00+01:00,2026-03-05T11:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-03-05,11:00,2026-03-05T11:00:00+01:00,2026-03-05T12:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-03-21,22:00,2026-03-21T22:00:00+01:00,2026-03-21T23:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-03-23,10:00,2026-03-23T10:00:00+01:00,2026-03-23T11:00:00+01:00,17,1,17,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-03-23,13:00,2026-03-23T13:00:00+01:00,2026-03-23T14:00:00+01:00,25,3,25,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-03-25,12:00,2026-03-25T12:00:00+01:00,2026-03-25T13:00:00+01:00,2,1,2,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-03-25,13:00,2026-03-25T13:00:00+01:00,2026-03-25T14:00:00+01:00,3,1,3,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-01,11:00,2026-04-01T11:00:00+02:00,2026-04-01T12:00:00+02:00,4,1,4,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-01,12:00,2026-04-01T12:00:00+02:00,2026-04-01T13:00:00+02:00,8,1,8,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-07,08:00,2026-04-07T08:00:00+02:00,2026-04-07T09:00:00+02:00,10,1,10,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-07,09:00,2026-04-07T09:00:00+02:00,2026-04-07T10:00:00+02:00,14,1,14,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-07,11:00,2026-04-07T11:00:00+02:00,2026-04-07T12:00:00+02:00,13,1,13,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-09,09:00,2026-04-09T09:00:00+02:00,2026-04-09T10:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-04-27,11:00,2026-04-27T11:00:00+02:00,2026-04-27T12:00:00+02:00,20,1,20,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-06,10:00,2026-05-06T10:00:00+02:00,2026-05-06T11:00:00+02:00,46,1,46,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-18,11:00,2026-05-18T11:00:00+02:00,2026-05-18T12:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-27,09:00,2026-05-27T09:00:00+02:00,2026-05-27T10:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-28,09:00,2026-05-28T09:00:00+02:00,2026-05-28T10:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-05-28,12:00,2026-05-28T12:00:00+02:00,2026-05-28T13:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-06-09,10:00,2026-06-09T10:00:00+02:00,2026-06-09T11:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-06-10,16:00,2026-06-10T16:00:00+02:00,2026-06-10T17:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
3231d7db-d3b8-4957-8bae-53db8691bbba,cNQxSu,basthon:stats-moyenne-histogramme-fetal,6944347,MathAData - Statistiques pour surveiller la santé de foetus - 2nde,stats-moyenne-histogramme-fetal,2026-06-14,06:00,2026-06-14T06:00:00+02:00,2026-06-14T07:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-01,13:00,2026-01-01T13:00:00+01:00,2026-01-01T14:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-12,14:00,2026-01-12T14:00:00+01:00,2026-01-12T15:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-01-13,08:00,2026-01-13T08:00:00+01:00,2026-01-13T09:00:00+01:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-03-29,07:00,2026-03-29T07:00:00+02:00,2026-03-29T08:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-03-31,21:00,2026-03-31T21:00:00+02:00,2026-03-31T22:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-01,08:00,2026-04-01T08:00:00+02:00,2026-04-01T09:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-01,09:00,2026-04-01T09:00:00+02:00,2026-04-01T10:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-05,14:00,2026-04-05T14:00:00+02:00,2026-04-05T15:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-04-28,13:00,2026-04-28T13:00:00+02:00,2026-04-28T14:00:00+02:00,1,1,1,0,2026-06-25T22:43:59+02:00
e863593d-1634-433a-9412-38d5f4cd06f3,TSD4cy,basthon:geometry1eredroiteproduitscalaire-mnist,5862412,MathAData - Droite et produit scalaire pour la classification d'images - 1ere,geometry1eredroiteproduitscalaire-mnist,2026-05-26,12:00,2026-05-26T12:00:00+02:00,2026-05-26T13:00:00+02:00,11,1,11,0,2026-06-25T22:43:59+02:00
